scenario_id,timestamp,time_minutes,phase_id,node_id,incoming_passengers,queue_passengers,holding_passengers,served_passengers,departing_passengers,utilization,estimated_wait_minutes,data_type,assumption_note
baseline,2026-07-19T12:00:00Z,-180,pre_match,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:05:00Z,-55,pre_match,midtown,187,0,0,187,187,0.31166666666666665,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:05:00Z,-55,pre_match,penn_station,195,0,0,195,195,0.14444444444444443,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:05:00Z,-55,pre_match,secaucus,187,0,0,187,187,0.20777777777777778,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:05:00Z,-55,pre_match,meadowlands,160,0,0,160,160,0.17777777777777778,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:05:00Z,-55,pre_match,stadium,316,0,2412,316,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:10:00Z,-50,pre_match,midtown,187,0,0,187,187,0.31166666666666665,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:10:00Z,-50,pre_match,penn_station,207,0,0,207,207,0.15333333333333332,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:10:00Z,-50,pre_match,secaucus,202,0,0,202,202,0.22444444444444445,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:10:00Z,-50,pre_match,meadowlands,175,0,0,175,175,0.19444444444444445,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:10:00Z,-50,pre_match,stadium,333,0,2745,333,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:15:00Z,-45,pre_match,midtown,176,0,0,176,176,0.29333333333333333,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:15:00Z,-45,pre_match,penn_station,216,0,0,216,216,0.16,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:15:00Z,-45,pre_match,secaucus,212,0,0,212,212,0.23555555555555555,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:15:00Z,-45,pre_match,meadowlands,190,0,0,190,190,0.2111111111111111,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:15:00Z,-45,pre_match,stadium,341,0,3086,341,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:20:00Z,-40,pre_match,midtown,164,0,0,164,164,0.2733333333333333,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:20:00Z,-40,pre_match,penn_station,225,0,0,225,225,0.16666666666666666,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:20:00Z,-40,pre_match,secaucus,225,0,0,225,225,0.25,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:20:00Z,-40,pre_match,meadowlands,207,0,0,207,207,0.23,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:20:00Z,-40,pre_match,stadium,343,0,3429,343,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,midtown,140,0,0,140,140,0.23333333333333334,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,penn_station,219,0,0,219,219,0.1622222222222222,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,secaucus,233,0,0,233,233,0.2588888888888889,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,meadowlands,219,0,0,219,219,0.24333333333333335,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,stadium,335,0,3764,335,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,penn_station,176,0,0,176,176,0.13037037037037036,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,secaucus,216,0,0,216,216,0.24,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,meadowlands,212,0,0,212,212,0.23555555555555555,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,stadium,207,0,3971,207,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,penn_station,164,0,0,164,164,0.12148148148148148,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,secaucus,225,0,0,225,225,0.25,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,meadowlands,225,0,0,225,225,0.25,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,stadium,219,0,4190,219,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,penn_station,140,0,0,140,140,0.1037037037037037,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,secaucus,219,0,0,219,219,0.24333333333333335,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,meadowlands,233,0,0,233,233,0.2588888888888889,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,stadium,212,0,4402,212,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,secaucus,176,0,0,176,176,0.19555555555555557,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,meadowlands,216,0,0,216,216,0.24,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,stadium,225,0,4627,225,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,secaucus,164,0,0,164,164,0.18222222222222223,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,meadowlands,225,0,0,225,225,0.25,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,stadium,233,0,4860,233,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,secaucus,140,0,0,140,140,0.15555555555555556,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,meadowlands,219,0,0,219,219,0.24333333333333335,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,stadium,216,0,5076,216,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,meadowlands,176,0,0,176,176,0.19555555555555557,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,stadium,225,0,5301,225,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,meadowlands,164,0,0,164,164,0.18222222222222223,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,stadium,219,0,5520,219,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,meadowlands,140,0,0,140,140,0.15555555555555556,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,stadium,176,0,5696,176,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,stadium,164,0,5860,164,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,stadium,140,0,6000,140,0,,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:00:00Z,60,second_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:00:00Z,60,second_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:00:00Z,60,second_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:00:00Z,60,second_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:00:00Z,60,second_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:05:00Z,65,second_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:05:00Z,65,second_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:05:00Z,65,second_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:05:00Z,65,second_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:05:00Z,65,second_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:10:00Z,70,second_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:10:00Z,70,second_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:10:00Z,70,second_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:10:00Z,70,second_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:10:00Z,70,second_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:15:00Z,75,second_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:15:00Z,75,second_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:15:00Z,75,second_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:15:00Z,75,second_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:15:00Z,75,second_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:20:00Z,80,second_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:20:00Z,80,second_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:20:00Z,80,second_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:20:00Z,80,second_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:20:00Z,80,second_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:25:00Z,85,second_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:25:00Z,85,second_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:25:00Z,85,second_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:25:00Z,85,second_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:25:00Z,85,second_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:30:00Z,90,second_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:30:00Z,90,second_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:30:00Z,90,second_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:30:00Z,90,second_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:30:00Z,90,second_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:35:00Z,95,second_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:35:00Z,95,second_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:35:00Z,95,second_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:35:00Z,95,second_half,meadowlands,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:35:00Z,95,second_half,stadium,0,0,6000,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:40:00Z,100,second_half,midtown,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:40:00Z,100,second_half,penn_station,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
rail_capacity_boost,2026-07-19T16:40:00Z,100,second_half,secaucus,0,0,0,0,0,0.0,0.0,derived,Derived from synthetic FinalFlow scenario inputs; not observed event operations.
