scenario_id,timestamp,time_minutes,phase_id,zone_id,vehicle_mode,vehicle_count,average_occupancy,passenger_count,pickup_dropoff_demand,road_capacity_index,data_type,confidence_type,assumption_note
baseline,2026-07-19T12:00:00Z,-180,pre_match,midtown_access,private_vehicle,0,2.0,0,0,0.75,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:50:00Z,-70,pre_match,meadowlands_access,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:50:00Z,-70,pre_match,stadium_egress,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,midtown_access,private_vehicle,16,2.0,32,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,penn_station_access,private_vehicle,9,2.0,18,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,secaucus_transfer,private_vehicle,6,2.0,12,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,meadowlands_access,private_vehicle,6,2.0,12,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,stadium_egress,private_vehicle,6,2.0,12,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,midtown_access,rideshare,9,1.5,14,9,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,penn_station_access,rideshare,5,1.5,8,5,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,secaucus_transfer,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,meadowlands_access,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,stadium_egress,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,midtown_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,penn_station_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,secaucus_transfer,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,meadowlands_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T13:55:00Z,-65,pre_match,stadium_egress,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,midtown_access,private_vehicle,16,2.0,32,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,penn_station_access,private_vehicle,10,2.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,secaucus_transfer,private_vehicle,7,2.0,14,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,meadowlands_access,private_vehicle,7,2.0,14,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,stadium_egress,private_vehicle,7,2.0,14,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,midtown_access,rideshare,9,1.5,14,9,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,penn_station_access,rideshare,5,1.5,8,5,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,secaucus_transfer,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,meadowlands_access,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,stadium_egress,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,midtown_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,penn_station_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,secaucus_transfer,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,meadowlands_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:00:00Z,-60,pre_match,stadium_egress,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,midtown_access,private_vehicle,18,2.0,36,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,penn_station_access,private_vehicle,10,2.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,secaucus_transfer,private_vehicle,8,2.0,16,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,meadowlands_access,private_vehicle,8,2.0,16,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,stadium_egress,private_vehicle,8,2.0,16,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,midtown_access,rideshare,10,1.5,15,10,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,penn_station_access,rideshare,6,1.5,9,6,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,secaucus_transfer,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,meadowlands_access,rideshare,5,1.5,8,5,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,stadium_egress,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,midtown_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,penn_station_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,secaucus_transfer,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,meadowlands_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:05:00Z,-55,pre_match,stadium_egress,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,midtown_access,private_vehicle,18,2.0,36,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,penn_station_access,private_vehicle,10,2.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,secaucus_transfer,private_vehicle,8,2.0,16,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,meadowlands_access,private_vehicle,8,2.0,16,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,stadium_egress,private_vehicle,8,2.0,16,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,midtown_access,rideshare,10,1.5,15,10,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,penn_station_access,rideshare,6,1.5,9,6,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,secaucus_transfer,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,meadowlands_access,rideshare,5,1.5,8,5,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,stadium_egress,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,midtown_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,penn_station_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,secaucus_transfer,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,meadowlands_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:10:00Z,-50,pre_match,stadium_egress,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,midtown_access,private_vehicle,16,2.0,32,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,penn_station_access,private_vehicle,10,2.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,secaucus_transfer,private_vehicle,7,2.0,14,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,meadowlands_access,private_vehicle,7,2.0,14,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,stadium_egress,private_vehicle,7,2.0,14,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,midtown_access,rideshare,9,1.5,14,9,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,penn_station_access,rideshare,5,1.5,8,5,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,secaucus_transfer,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,meadowlands_access,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,stadium_egress,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,midtown_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,penn_station_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,secaucus_transfer,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,meadowlands_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:15:00Z,-45,pre_match,stadium_egress,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,midtown_access,private_vehicle,16,2.0,32,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,penn_station_access,private_vehicle,9,2.0,18,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,secaucus_transfer,private_vehicle,6,2.0,12,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,meadowlands_access,private_vehicle,6,2.0,12,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,stadium_egress,private_vehicle,6,2.0,12,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,midtown_access,rideshare,9,1.5,14,9,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,penn_station_access,rideshare,5,1.5,8,5,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,secaucus_transfer,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,meadowlands_access,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,stadium_egress,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,midtown_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,penn_station_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,secaucus_transfer,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,meadowlands_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:20:00Z,-40,pre_match,stadium_egress,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,midtown_access,private_vehicle,14,2.0,28,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,penn_station_access,private_vehicle,8,2.0,16,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,secaucus_transfer,private_vehicle,6,2.0,12,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,meadowlands_access,private_vehicle,6,2.0,12,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,stadium_egress,private_vehicle,6,2.0,12,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,midtown_access,rideshare,7,1.5,10,7,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,penn_station_access,rideshare,4,1.5,6,4,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,secaucus_transfer,rideshare,3,1.5,4,3,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,meadowlands_access,rideshare,3,1.5,4,3,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,stadium_egress,rideshare,3,1.5,4,3,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,midtown_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,penn_station_access,shuttle,1,20.0,20,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,secaucus_transfer,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,meadowlands_access,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:25:00Z,-35,pre_match,stadium_egress,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,midtown_access,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,penn_station_access,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,secaucus_transfer,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,meadowlands_access,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,stadium_egress,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,midtown_access,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,penn_station_access,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,secaucus_transfer,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,meadowlands_access,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,stadium_egress,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,midtown_access,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,penn_station_access,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,secaucus_transfer,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,meadowlands_access,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:30:00Z,-30,ceremony,stadium_egress,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,midtown_access,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,penn_station_access,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,secaucus_transfer,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,meadowlands_access,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,stadium_egress,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,midtown_access,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,penn_station_access,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,secaucus_transfer,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,meadowlands_access,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,stadium_egress,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,midtown_access,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,penn_station_access,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,secaucus_transfer,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,meadowlands_access,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:35:00Z,-25,ceremony,stadium_egress,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,midtown_access,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,penn_station_access,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,secaucus_transfer,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,meadowlands_access,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,stadium_egress,private_vehicle,0,2.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,midtown_access,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,penn_station_access,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,secaucus_transfer,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,meadowlands_access,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,stadium_egress,rideshare,0,1.5,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T14:40:00Z,-20,ceremony,midtown_access,shuttle,0,20.0,0,0,0.65,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
