scenario_id,timestamp,time_minutes,phase_id,segment_id,from_zone,to_zone,pedestrian_demand,effective_width_m,walking_speed_mps,effective_capacity_per_interval,weather_factor,data_type,confidence_type,assumption_note
baseline,2026-07-19T12:00:00Z,-180,pre_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:20:00Z,-40,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,63,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:20:00Z,-40,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,63,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,midtown_penn_walk,midtown_access,penn_station_access,54,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,penn_concourse,penn_station_access,penn_station_access,54,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,54,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,54,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,54,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:25:00Z,-35,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,54,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:30:00Z,-30,ceremony,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:35:00Z,-25,ceremony,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:40:00Z,-20,ceremony,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:45:00Z,-15,ceremony,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:50:00Z,-10,ceremony,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T14:55:00Z,-5,ceremony,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:00:00Z,0,kickoff,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:05:00Z,5,first_half,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:10:00Z,10,first_half,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:15:00Z,15,first_half,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:20:00Z,20,first_half,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:25:00Z,25,first_half,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:30:00Z,30,first_half,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:35:00Z,35,first_half,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:40:00Z,40,first_half,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:45:00Z,45,first_half_end,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:50:00Z,50,halftime,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T15:55:00Z,55,halftime,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T16:00:00Z,60,second_half,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T16:00:00Z,60,second_half,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T16:00:00Z,60,second_half,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T16:00:00Z,60,second_half,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rail_capacity_boost,2026-07-19T16:00:00Z,60,second_half,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
